No.,Time,Source,Destination,Protocol,Length,Info
8848,0.058816,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=188539 Ack=1 Win=122 Len=1448 TSval=738009801 TSecr=1558766733
8849,0.05882,203.242.74.144,60.79.71.138,TCP,2882,"80  >  50410 [PSH, ACK] Seq=464641 Ack=1 Win=64064 Len=2816 TSval=846867411 TSecr=724803030"
8850,0.058827,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=189987 Ack=1 Win=122 Len=1448 TSval=738009801 TSecr=1558766733
8851,0.05883,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=703177 Ack=145 Win=1452 Len=1412
8852,0.05884,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=191435 Ack=1 Win=122 Len=1448 TSval=738009801 TSecr=1558766733
8853,0.058849,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=704589 Ack=145 Win=1452 Len=1412
8854,0.058852,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=192883 Ack=1 Win=122 Len=1448 TSval=738009801 TSecr=1558766733
8855,0.058864,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=194331 Ack=1 Win=122 Len=1448 TSval=738009801 TSecr=1558766733
8856,0.058881,196.213.147.108,133.74.70.241,TCP,58,59078  >  805 [SYN] Seq=0 Win=65535 Len=0 MSS=1460
8857,0.058882,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=195779 Ack=1 Win=122 Len=1448 TSval=738009801 TSecr=1558766733
8858,0.058883,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=706001 Ack=145 Win=1452 Len=1412
8859,0.05889,23.191.254.251,202.235.195.6,TCP,1514,[TCP Retransmission] 80  >  50820 [ACK] Seq=4294241324 Ack=1 Win=235 Len=1448 TSval=1640412710 TSecr=575789913
8860,0.058897,202.235.195.6,198.57.236.135,TCP,638,"63036  >  443 [PSH, ACK] Seq=1 Ack=1 Win=2389 Len=572 TSval=1404087236 TSecr=791998807"
8861,0.058904,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=1252885 Win=16375 Len=0 TSval=1631208142 TSecr=851307171
8862,0.058904,23.191.254.251,202.235.195.6,TCP,1514,[TCP Retransmission] 80  >  50820 [ACK] Seq=4294242772 Ack=1 Win=235 Len=1448 TSval=1640412711 TSecr=575789914
8863,0.058915,103.134.169.11,203.242.64.24,TCP,1514,443  >  46609 [ACK] Seq=43842 Ack=444 Win=66 Len=1460
8864,0.058917,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=707413 Ack=145 Win=1452 Len=1412
8865,0.058918,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=467457 Ack=1 Win=64064 Len=1408 TSval=846867411 TSecr=724803030"
8866,0.058918,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=967941 Win=15308 Len=0
8867,0.05893,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=468865 Ack=1 Win=64064 Len=1408 TSval=846867411 TSecr=724803030"
8868,0.058931,103.134.169.11,203.242.64.24,TCP,1514,443  >  46609 [ACK] Seq=45302 Ack=444 Win=66 Len=1460
8869,0.058931,126.92.241.109,203.242.68.70,UDP,224,46542  >  40031 Len=182[Packet size limited during capture]
8870,0.058932,124.237.40.211,203.242.64.23,TCP,66,"443  >  29474 [FIN, ACK] Seq=1 Ack=1 Win=38 Len=0 TSval=1675782884 TSecr=17397431"
8871,0.058933,74.116.225.234,202.235.195.6,TCP,66,443  >  58560 [ACK] Seq=1 Ack=1 Win=1049 Len=0 TSval=3427290854 TSecr=252590368
8872,0.058933,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=1255633 Win=16375 Len=0 TSval=1631208142 TSecr=851307171
8873,0.058933,124.237.40.211,203.242.64.23,TCP,97,"[TCP Out-Of-Order] 443  >  29474 [PSH, ACK] Seq=4294967266 Ack=1 Win=38 Len=31 TSval=1675782884 TSecr=17397431"
8874,0.058934,185.148.48.141,150.202.173.137,TCP,54,51942  >  6309 [SYN] Seq=0 Win=1024 Len=0
8875,0.058947,17.146.183.62,202.235.195.6,TCP,1514,443  >  49419 [ACK] Seq=17377 Ack=1 Win=123 Len=1448 TSval=2846122967 TSecr=693219836
8876,0.058952,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=708825 Ack=145 Win=1452 Len=1412
8877,0.058957,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=710237 Ack=145 Win=1452 Len=1412
8878,0.058961,17.146.183.62,202.235.195.6,TCP,1514,443  >  49419 [ACK] Seq=18825 Ack=1 Win=123 Len=1448 TSval=2846122967 TSecr=693219836
8879,0.058965,203.242.74.144,60.79.71.138,TCP,1474,80  >  50410 [ACK] Seq=470273 Ack=1 Win=64064 Len=1408 TSval=846867411 TSecr=724803031
8880,0.058968,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=471681 Ack=1 Win=64064 Len=1408 TSval=846867411 TSecr=724803031"
8881,0.05897,17.146.183.62,202.235.195.6,TCP,1514,443  >  49419 [ACK] Seq=20273 Ack=1 Win=123 Len=1448 TSval=2846122967 TSecr=693219836
8882,0.058983,89.124.65.66,150.202.42.243,TCP,54,50379  >  9726 [SYN] Seq=0 Win=1024 Len=0
8883,0.058983,17.146.183.62,202.235.195.6,TCP,1514,443  >  49419 [ACK] Seq=21721 Ack=1 Win=123 Len=1448 TSval=2846122967 TSecr=693219836
8884,0.058992,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=711649 Ack=145 Win=1452 Len=1412
8885,0.058992,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=975011 Win=15308 Len=0
8886,0.058995,173.66.45.159,202.235.195.6,TCP,1462,443  >  50030 [ACK] Seq=22337 Ack=1 Win=332 Len=1396 TSval=4206644683 TSecr=210041095
8887,0.059006,203.242.68.95,126.187.209.52,TCP,1466,5058  >  50022 [ACK] Seq=713061 Ack=145 Win=1452 Len=1412
8888,0.059008,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=1258381 Win=16375 Len=0 TSval=1631208142 TSecr=851307171
8889,0.059009,173.66.45.159,202.235.195.6,TCP,1462,443  >  50030 [ACK] Seq=23733 Ack=1 Win=332 Len=1396 TSval=4206644683 TSecr=210041095
8890,0.05904,203.242.68.92,92.137.105.235,TCP,84,"25  >  62236 [PSH, ACK] Seq=1 Ack=23 Win=46 Len=18 TSval=2173102382 TSecr=3485073284"
8891,0.059074,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=545837 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8892,0.059086,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=547233 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8893,0.059094,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=977839 Win=15308 Len=0
8894,0.059097,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=548629 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8895,0.05911,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=550025 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8896,0.059127,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=551421 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8897,0.059134,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=552817 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8898,0.05915,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=977839 Ack=1 Win=1025 Len=1414
8899,0.059158,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=473089 Ack=1 Win=64064 Len=1408 TSval=846867411 TSecr=724803031"
8900,0.059159,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=554213 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8901,0.059175,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=555609 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8902,0.059181,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=557005 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8903,0.059194,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=558401 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8904,0.05921,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=559797 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8905,0.059212,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=474497 Ack=1 Win=64064 Len=1408 TSval=846867411 TSecr=724803031"
8906,0.059217,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=561193 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8907,0.059234,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=562589 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8908,0.05924,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=563985 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8909,0.059258,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=565381 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8910,0.059265,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=566777 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8911,0.059282,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=568173 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8912,0.059283,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=475905 Ack=1 Win=64064 Len=1408 TSval=846867411 TSecr=724803031"
8913,0.059284,163.171.211.158,52.167.121.152,TCP,91,"59450  >  443 [PSH, ACK] Seq=1 Ack=1 Win=1024 Len=37"
8914,0.059288,203.242.71.213,194.159.50.81,DNS,109,Standard query 0xcb9b[Packet size limited during capture]
8915,0.05929,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=569569 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8916,0.059293,74.116.225.74,202.235.195.144,TCP,937,443  >  56203 [ACK] Seq=570965 Ack=1 Win=296 Len=871 TSval=450975 TSecr=4214194594
8917,0.059296,203.242.74.144,60.79.71.138,TCP,1474,80  >  50410 [ACK] Seq=477313 Ack=1 Win=64064 Len=1408 TSval=846867411 TSecr=724803031
8918,0.059296,163.171.186.204,192.117.6.39,TCP,66,59230  >  443 [ACK] Seq=1 Ack=383 Win=4862 Len=0 TSval=584809414 TSecr=261046031
8919,0.059309,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=979253 Ack=1 Win=1025 Len=1414
8920,0.059311,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=478721 Ack=1 Win=64064 Len=1408 TSval=846867411 TSecr=724803031"
8921,0.059319,203.242.74.144,60.79.71.138,TCP,1474,"80  >  50410 [PSH, ACK] Seq=480129 Ack=1 Win=64064 Len=1408 TSval=846867411 TSecr=724803031"
8922,0.05932,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=980667 Ack=1 Win=1025 Len=1414
8923,0.05932,219.100.47.192,203.242.70.148,TCP,54,63409  >  20080 [ACK] Seq=1 Ack=101771 Win=4109 Len=0
8924,0.059339,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=982081 Ack=1 Win=1025 Len=1414
8925,0.05934,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=1262428 Win=16371 Len=0 TSval=1631208142 TSecr=851307171
8926,0.05934,219.100.47.192,203.242.70.148,TCP,54,63409  >  20080 [ACK] Seq=1 Ack=110255 Win=4109 Len=0
8927,0.059341,126.187.209.52,203.242.68.95,TCP,54,50022  >  5058 [ACK] Seq=145 Ack=580333 Win=26723 Len=0
8928,0.059348,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=983495 Ack=1 Win=1025 Len=1414
8929,0.059349,202.229.94.149,185.189.169.224,TCP,66,44058  >  22 [ACK] Seq=1 Ack=1 Win=229 Len=0 TSval=2109278893 TSecr=2608760667
8930,0.05936,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=984909 Ack=1 Win=1025 Len=1414
8931,0.059377,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=986323 Ack=1 Win=1025 Len=1414
8932,0.059385,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=987737 Ack=1 Win=1025 Len=1414
8933,0.059401,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=989151 Ack=1 Win=1025 Len=1414
8934,0.059403,203.242.74.144,133.89.0.223,TCP,2962,80  >  18872 [ACK] Seq=331361 Ack=1 Win=64074 Len=2896 TSval=846867411 TSecr=382646130
8935,0.059407,60.181.32.144,203.242.66.199,TCP,1389,"63875  >  35089 [PSH, ACK] Seq=990565 Ack=1 Win=1025 Len=1335"
8936,0.059409,203.242.74.144,133.89.0.223,TCP,1514,80  >  18872 [ACK] Seq=334257 Ack=1 Win=64074 Len=1448 TSval=846867411 TSecr=382646130
8937,0.059418,203.242.74.144,133.89.0.223,TCP,1514,80  >  18872 [ACK] Seq=335705 Ack=1 Win=64074 Len=1448 TSval=846867411 TSecr=382646130
8938,0.059421,54.142.155.147,203.242.71.213,UDP,90,123  >  123 Len=48[Packet size limited during capture]
8939,0.059422,203.242.74.144,133.89.0.223,TCP,1514,80  >  18872 [ACK] Seq=337153 Ack=1 Win=64074 Len=1448 TSval=846867411 TSecr=382646130
8940,0.059422,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=991900 Ack=1 Win=1025 Len=1414
8941,0.059426,203.242.74.144,133.89.0.223,TCP,1535,80  >  18872 [ACK] Seq=338601 Ack=1 Win=64074 Len=1469 TSval=846867411 TSecr=382646130
8942,0.059432,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=993314 Ack=1 Win=1025 Len=1414
8943,0.059449,203.242.85.196,126.147.81.48,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
8944,0.05945,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=994728 Ack=1 Win=1025 Len=1414
8945,0.059456,203.242.85.196,86.49.52.49,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
8946,0.059457,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=996142 Ack=1 Win=1025 Len=1414
8947,0.059463,202.229.94.149,185.189.169.224,TCP,88,"44058  >  22 [PSH, ACK] Seq=1 Ack=1 Win=229 Len=22 TSval=2109278893 TSecr=2608760667"
8948,0.059468,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=997556 Ack=1 Win=1025 Len=1414
8949,0.05947,203.242.85.196,145.251.17.176,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
8950,0.059471,203.242.85.196,98.10.220.74,ICMP,60,"Echo (ping) request  id=0xdf27, seq=4476/31761, ttl=61 (no response found!)"
8951,0.059472,203.242.85.196,197.1.210.152,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
8952,0.059473,203.242.85.196,144.152.73.34,ICMP,60,"Echo (ping) request  id=0xea27, seq=4585/59665, ttl=61 (no response found!)"
8953,0.05948,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=998970 Ack=1 Win=1025 Len=1414
8954,0.059483,203.242.85.196,174.63.134.151,ICMP,60,"Echo (ping) request  id=0xef27, seq=4727/30482, ttl=61 (no response found!)"
8955,0.059487,163.171.3.20,13.148.250.73,TCP,54,51740  >  80 [ACK] Seq=1 Ack=20791 Win=4125 Len=0
8956,0.059492,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=1000384 Ack=1 Win=1025 Len=1414
8957,0.059505,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=1001798 Ack=1 Win=1025 Len=1414
8958,0.059516,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=1003212 Ack=1 Win=1025 Len=1414
8959,0.059528,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=1004626 Ack=1 Win=1025 Len=1414
8960,0.059541,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=1006040 Ack=1 Win=1025 Len=1414
8961,0.059542,202.235.195.33,13.148.76.84,TCP,1502,51787  >  443 [ACK] Seq=829513 Ack=1555 Win=657 Len=1448
8962,0.059552,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=1007454 Ack=1 Win=1025 Len=1414
8963,0.059569,60.181.32.144,203.242.66.199,TCP,1468,"63875  >  35089 [PSH, ACK] Seq=1008868 Ack=1 Win=1025 Len=1414"
8964,0.059577,17.148.89.180,163.171.243.103,TCP,1514,443  >  58629 [ACK] Seq=37175 Ack=1510 Win=32064 Len=1460
8965,0.059585,202.235.195.33,13.148.76.84,TCP,1494,51787  >  443 [ACK] Seq=830961 Ack=1555 Win=657 Len=1440
8966,0.059588,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=1010282 Ack=1 Win=1025 Len=1414
8967,0.059605,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=1011696 Ack=1 Win=1025 Len=1414
8968,0.059605,3.131.145.67,163.171.1.125,TCP,66,443  >  62026 [ACK] Seq=1 Ack=1266550 Win=16375 Len=0 TSval=1631208142 TSecr=851307171
8969,0.059606,203.242.85.196,78.200.170.34,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
8970,0.059607,203.242.85.196,198.101.168.215,ICMP,60,"Echo (ping) request  id=0xdf27, seq=3186/29196, ttl=61 (no response found!)"
8971,0.059609,203.242.85.196,190.59.158.136,ICMP,60,"Echo (ping) request  id=0xea27, seq=4585/59665, ttl=61 (no response found!)"
8972,0.05961,202.235.195.33,13.148.76.84,TCP,1510,51787  >  443 [ACK] Seq=832401 Ack=1555 Win=657 Len=1456
8973,0.059612,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=571836 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8974,0.059629,203.242.85.196,197.224.228.244,ICMP,60,"Echo (ping) request  id=0xdf27, seq=4476/31761, ttl=61 (no response found!)"
8975,0.059629,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=573232 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8976,0.05963,203.242.85.196,90.157.49.108,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
8977,0.059631,203.242.85.196,166.74.250.106,ICMP,60,"Echo (ping) request  id=0xea27, seq=4585/59665, ttl=61 (no response found!)"
8978,0.059636,203.242.85.196,155.5.30.97,ICMP,60,"Echo (ping) request  id=0xea27, seq=412/39937, ttl=61 (no response found!)"
8979,0.059637,203.242.85.196,71.162.226.39,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
8980,0.059638,74.116.225.74,202.235.195.144,TCP,1462,443  >  56203 [ACK] Seq=574628 Ack=1 Win=296 Len=1396 TSval=450975 TSecr=4214194594
8981,0.059646,202.235.195.33,13.148.76.84,TCP,1502,51787  >  443 [ACK] Seq=833857 Ack=1555 Win=657 Len=1448
8982,0.059649,74.116.225.74,202.235.195.144,TCP,1987,443  >  56203 [ACK] Seq=576024 Ack=1 Win=296 Len=1921 TSval=450975 TSecr=4214194594
8983,0.059651,45.180.171.170,133.74.239.54,TCP,54,54959  >  42923 [SYN] Seq=0 Win=1024 Len=0
8984,0.059654,203.242.85.196,38.5.72.98,ICMP,60,"Echo (ping) request  id=0xdf27, seq=4393/10513, ttl=61 (no response found!)"
8985,0.059662,203.242.85.196,189.37.206.97,ICMP,60,"Echo (ping) request  id=0xea27, seq=4585/59665, ttl=61 (no response found!)"
8986,0.059665,203.242.85.196,42.128.65.4,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
8987,0.059666,216.238.52.167,202.235.195.6,TCP,1484,443  >  60410 [ACK] Seq=1 Ack=1 Win=430 Len=1418 TSval=762299005 TSecr=1261653990
8988,0.059678,203.242.85.196,176.79.46.254,ICMP,60,"Echo (ping) request  id=0xda27, seq=392/34817, ttl=61 (no response found!)"
8989,0.059679,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=986323 Win=15308 Len=0
8990,0.05968,74.116.225.234,202.235.195.6,TCP,1462,443  >  58560 [ACK] Seq=1 Ack=1 Win=1049 Len=1396 TSval=3427290854 TSecr=252590368
8991,0.059689,74.116.225.234,202.235.195.6,TCP,1462,443  >  58560 [ACK] Seq=1397 Ack=1 Win=1049 Len=1396 TSval=3427290854 TSecr=252590368
8992,0.059698,203.242.74.144,133.89.0.223,TCP,1514,80  >  18872 [ACK] Seq=340070 Ack=1 Win=64074 Len=1448 TSval=846867411 TSecr=382646130
8993,0.0597,203.242.85.196,69.133.165.12,ICMP,60,"Echo (ping) request  id=0xe527, seq=4586/59921, ttl=61 (no response found!)"
8994,0.059702,74.116.225.234,202.235.195.6,TCP,1462,443  >  58560 [ACK] Seq=2793 Ack=1 Win=1049 Len=1396 TSval=3427290854 TSecr=252590368
8995,0.059702,203.242.74.144,133.89.0.223,TCP,1518,80  >  18872 [ACK] Seq=341518 Ack=1 Win=64074 Len=1452 TSval=846867411 TSecr=382646130
8996,0.059714,74.116.225.234,202.235.195.6,TCP,1462,443  >  58560 [ACK] Seq=4189 Ack=1 Win=1049 Len=1396 TSval=3427290854 TSecr=252590368
8997,0.059731,74.116.225.234,202.235.195.6,TCP,1462,443  >  58560 [ACK] Seq=5585 Ack=1 Win=1049 Len=1396 TSval=3427290854 TSecr=252590368
8998,0.059735,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=991900 Win=15308 Len=0
8999,0.059737,104.182.202.167,203.242.85.196,ICMP,60,"Echo (ping) reply    id=0xef27, seq=3740/39950, ttl=54"
9000,0.059738,185.190.216.166,203.242.63.63,TCP,54,44691  >  45190 [SYN] Seq=0 Win=1024 Len=0
9001,0.059738,77.103.9.212,163.171.203.232,TCP,54,40269  >  5087 [SYN] Seq=0 Win=1024 Len=0
9002,0.059739,203.242.85.196,216.7.110.89,ICMP,60,"Echo (ping) request  id=0xda27, seq=2788/58378, ttl=61 (no response found!)"
9003,0.05974,13.141.5.50,202.235.195.6,TCP,123,"20047  >  55031 [PSH, ACK] Seq=299 Ack=1 Win=141 Len=57 TSval=1553681851 TSecr=997146528"
9004,0.059741,172.163.36.17,202.235.195.6,TCP,54,443  >  61490 [ACK] Seq=705 Ack=563 Win=15249 Len=0
9005,0.059742,74.116.225.234,202.235.195.6,TCP,1462,443  >  58560 [ACK] Seq=6981 Ack=1 Win=1049 Len=1396 TSval=3427290854 TSecr=252590368
9006,0.059747,203.242.85.196,85.114.100.124,ICMP,60,"Echo (ping) request  id=0xe527, seq=4586/59921, ttl=61 (no response found!)"
9007,0.059753,60.181.32.144,203.242.66.199,TCP,1468,63875  >  35089 [ACK] Seq=1013110 Ack=1 Win=1025 Len=1414
9008,0.059761,203.242.85.196,209.14.212.101,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
9009,0.059766,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=197227 Ack=1 Win=122 Len=1448 TSval=738009801 TSecr=1558766733
9010,0.059778,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=198675 Ack=1 Win=122 Len=1448 TSval=738009801 TSecr=1558766733
9011,0.059791,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=200123 Ack=1 Win=122 Len=1448 TSval=738009801 TSecr=1558766733
9012,0.059791,203.242.85.196,80.102.144.140,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
9013,0.059803,13.2.90.184,202.235.195.6,TCP,1514,443  >  58859 [ACK] Seq=201571 Ack=1 Win=122 Len=1448 TSval=738009801 TSecr=1558766733
9014,0.059804,203.242.85.196,176.3.76.54,ICMP,60,"Echo (ping) request  id=0xe527, seq=740/58370, ttl=61 (no response found!)"
9015,0.059804,203.242.85.196,189.170.42.18,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
9016,0.059816,13.2.90.184,202.235.195.6,TCP,1975,443  >  58859 [ACK] Seq=203019 Ack=1 Win=122 Len=1909 TSval=738009801 TSecr=1558766733
9017,0.059826,203.242.68.75,70.220.177.250,TCP,1506,80  >  54848 [ACK] Seq=86401 Ack=1 Win=480 Len=1440 TSval=2173660067 TSecr=1344496393
9018,0.059831,45.180.171.170,133.251.165.153,TCP,54,54959  >  42794 [SYN] Seq=0 Win=1024 Len=0
9019,0.059831,203.242.66.199,60.181.32.144,TCP,54,35089  >  63875 [ACK] Seq=1 Ack=1000384 Win=15308 Len=0
9020,0.059832,203.242.85.196,205.2.171.236,ICMP,60,"Echo (ping) request  id=0xda27, seq=5247/32532, ttl=61 (no response found!)"
